id,dialect_region,token,gloss_ar,source,filename,source_url,pos
313,Latakian,ماعن طيبي,عن غير قصدي,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,ADP
314,Latakian,ماخود,شي ما,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,DET
315,Latakian,مجعوز, منزعج ,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,ADJ
316,Latakian,مدير الريجي,مدير مؤسسة التبغ,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,NOUN
317,Latakian,مشبوح شبح,ملقى بإهمال,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,X
318,Latakian,ملحوش لحش,ملقى بإهمال,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,X
319,Latakian,مصرات, نقود,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,NOUN
320,Latakian,ناجس,بشكل نهائي,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,ADP
321,Latakian,نسفئون,  نتناولهم,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,X
322,Latakian,هفاه هفي,أزاله تماماً,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,VERB
323,Latakian,واح,واحد,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,NUM
324,Latakian,ولا,أيّها ,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,X
325,Latakian,يا حيفات,وا أسفاه,website,,https://www.christian-guys.net/vb/forum/%D9%81%D8%B1%D9%81%D8%B4%D8%A9/%D8%B5%D9%88%D8%B1-%D9%88-%D8%B1%D8%B3%D9%88%D9%85%D8%A7%D8%AA/%D8%AA%D8%B3%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%B5%D9%88%D8%A8%D8%AD/14908-%D9%85%D8%B5%D8%B7%D9%84%D8%AD%D8%A7%D8%AA-%D8%B6%D9%8A%D8%B9%D8%A9-%D8%B6%D8%A7%D9%8A%D8%B9%D8%A9,PART
326,Latakian,يبريني عن ديني,أقْسِم,website,,https://ar.wikipedia.org/wiki/%D9%84%D9%87%D8%AC%D8%A9_%D8%B3%D8%A7%D8%AD%D9%84%D9%8A%D8%A9,X
327,Latakian,يبلفوهم,يحتالون عليهم,website,,https://ar.wikipedia.org/wiki/%D9%84%D9%87%D8%AC%D8%A9_%D8%B3%D8%A7%D8%AD%D9%84%D9%8A%D8%A9,VERB
328,Latakian,يعركس,يعرقل,website,,https://ar.wikipedia.org/wiki/%D9%84%D9%87%D8%AC%D8%A9_%D8%B3%D8%A7%D8%AD%D9%84%D9%8A%D8%A9,VERB
329,Latakian,يكحشوهن,يطردوهن,website,,https://ar.wikipedia.org/wiki/%D9%84%D9%87%D8%AC%D8%A9_%D8%B3%D8%A7%D8%AD%D9%84%D9%8A%D8%A9,VERB
330,Latakian,ينبّز,يظهر,website,,https://ar.wikipedia.org/wiki/%D9%84%D9%87%D8%AC%D8%A9_%D8%B3%D8%A7%D8%AD%D9%84%D9%8A%D8%A9,VERB
331,Latakian,خوزائونا,ألحقوا الضرر بنا,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,VERB
332,Latakian,أخسكر,أمزح,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,VERB
333,Latakian,الغربتلية,الغرباء,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
334,Latakian,انكمشوا,ألقي القبض عليهم,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,VERB
335,Latakian,بلاد الإكرك,اليونان,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
336,Latakian,صرماية,حذاء,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
337,Latakian,درخوشة,ثغرة,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
338,Latakian,حرمباية,الحرباء,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
339,Latakian,زراطة,عديم النفع,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,ADJ
340,Latakian,رديء,عديم النفع,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,ADJ
341,Latakian,سرتفيكا,شهادة المدرسة الابتدائية,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
342,Latakian,شطحطو,رميته أرضاً,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
343,Latakian,شلفون,دجاجة ضغيرة,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,ADJ
344,Latakian,عاللسي,بهدوء,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
345,Latakian,مزعوج,منزعج أو متضايق,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,ADJ
346,Latakian,ميتور,دراجة نارية,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,ADJ
347,Latakian,والحشا,نوع من القسم,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
348,Latakian,يكحش,يطرد,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,VERB
349,Latakian,ظراطة,عديم القيمة,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,ADJ
350,Latakian,مجازي,مزاجي,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,X
351,Latakian,انكمشوا,  ألقي القبض عليهم,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,VERB
352,Latakian,درخوشة,مخرج,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
353,Latakian,مزعوج,منزعج,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,ADJ
354,Latakian,مصاري, نقود,website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
355,Latakian,نطرقن,نتناولهم(للأطعمة و المأكولات),website,,https://de3adai3a.wordpress.com/%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D9%86%D8%AD%D8%A8%D9%87%D8%A7/,NOUN
